scenario_id,origin,destination,value_usd,is_hazmat,is_temp_control,expected_transit_days,iot_alert_count,recent_delay_events,lane_risk_index,border_crossing_count,carrier_incident_rate_90d,carrier_tenure_days,risk_score,risk_band
3839,US,US,10000,False,True,12,0,3,0.4,0,0.02,400,49,MEDIUM
3840,US,US,10000,False,True,12,0,3,0.4,0,0.02,1200,49,MEDIUM
3841,US,US,10000,False,True,12,0,3,0.4,0,0.08,90,69,MEDIUM
3842,US,US,10000,False,True,12,0,3,0.4,0,0.08,400,69,MEDIUM
3843,US,US,10000,False,True,12,0,3,0.4,0,0.08,1200,69,MEDIUM
3844,US,MX,10000,False,True,12,0,3,0.4,1,0.0,90,54,MEDIUM
3845,US,MX,10000,False,True,12,0,3,0.4,1,0.0,400,44,MEDIUM
3846,US,MX,10000,False,True,12,0,3,0.4,1,0.0,1200,44,MEDIUM
3847,US,MX,10000,False,True,12,0,3,0.4,1,0.02,90,54,MEDIUM
3848,US,MX,10000,False,True,12,0,3,0.4,1,0.02,400,54,MEDIUM
3849,US,MX,10000,False,True,12,0,3,0.4,1,0.02,1200,54,MEDIUM
3850,US,MX,10000,False,True,12,0,3,0.4,1,0.08,90,74,HIGH
3851,US,MX,10000,False,True,12,0,3,0.4,1,0.08,400,74,HIGH
3852,US,MX,10000,False,True,12,0,3,0.4,1,0.08,1200,74,HIGH
3853,US,MX,10000,False,True,12,0,3,0.4,2,0.0,90,59,MEDIUM
3854,US,MX,10000,False,True,12,0,3,0.4,2,0.0,400,49,MEDIUM
3855,US,MX,10000,False,True,12,0,3,0.4,2,0.0,1200,49,MEDIUM
3856,US,MX,10000,False,True,12,0,3,0.4,2,0.02,90,59,MEDIUM
3857,US,MX,10000,False,True,12,0,3,0.4,2,0.02,400,59,MEDIUM
3858,US,MX,10000,False,True,12,0,3,0.4,2,0.02,1200,59,MEDIUM
3859,US,MX,10000,False,True,12,0,3,0.4,2,0.08,90,79,HIGH
3860,US,MX,10000,False,True,12,0,3,0.4,2,0.08,400,79,HIGH
3861,US,MX,10000,False,True,12,0,3,0.4,2,0.08,1200,79,HIGH
3862,US,US,10000,False,True,12,0,3,0.8,0,0.0,90,73,HIGH
3863,US,US,10000,False,True,12,0,3,0.8,0,0.0,400,63,MEDIUM
3864,US,US,10000,False,True,12,0,3,0.8,0,0.0,1200,63,MEDIUM
3865,US,US,10000,False,True,12,0,3,0.8,0,0.02,90,73,HIGH
3866,US,US,10000,False,True,12,0,3,0.8,0,0.02,400,73,HIGH
3867,US,US,10000,False,True,12,0,3,0.8,0,0.02,1200,73,HIGH
3868,US,US,10000,False,True,12,0,3,0.8,0,0.08,90,93,HIGH
3869,US,US,10000,False,True,12,0,3,0.8,0,0.08,400,93,HIGH
3870,US,US,10000,False,True,12,0,3,0.8,0,0.08,1200,93,HIGH
3871,US,MX,10000,False,True,12,0,3,0.8,1,0.0,90,78,HIGH
3872,US,MX,10000,False,True,12,0,3,0.8,1,0.0,400,68,MEDIUM
3873,US,MX,10000,False,True,12,0,3,0.8,1,0.0,1200,68,MEDIUM
3874,US,MX,10000,False,True,12,0,3,0.8,1,0.02,90,78,HIGH
3875,US,MX,10000,False,True,12,0,3,0.8,1,0.02,400,78,HIGH
3876,US,MX,10000,False,True,12,0,3,0.8,1,0.02,1200,78,HIGH
3877,US,MX,10000,False,True,12,0,3,0.8,1,0.08,90,98,HIGH
3878,US,MX,10000,False,True,12,0,3,0.8,1,0.08,400,98,HIGH
3879,US,MX,10000,False,True,12,0,3,0.8,1,0.08,1200,98,HIGH
3880,US,MX,10000,False,True,12,0,3,0.8,2,0.0,90,83,HIGH
3881,US,MX,10000,False,True,12,0,3,0.8,2,0.0,400,73,HIGH
3882,US,MX,10000,False,True,12,0,3,0.8,2,0.0,1200,73,HIGH
3883,US,MX,10000,False,True,12,0,3,0.8,2,0.02,90,83,HIGH
3884,US,MX,10000,False,True,12,0,3,0.8,2,0.02,400,83,HIGH
3885,US,MX,10000,False,True,12,0,3,0.8,2,0.02,1200,83,HIGH
3886,US,MX,10000,False,True,12,0,3,0.8,2,0.08,90,100,HIGH
3887,US,MX,10000,False,True,12,0,3,0.8,2,0.08,400,100,HIGH
3888,US,MX,10000,False,True,12,0,3,0.8,2,0.08,1200,100,HIGH
3889,US,US,10000,False,True,12,1,0,0.1,0,0.0,90,26,LOW
3890,US,US,10000,False,True,12,1,0,0.1,0,0.0,400,16,LOW
3891,US,US,10000,False,True,12,1,0,0.1,0,0.0,1200,16,LOW
3892,US,US,10000,False,True,12,1,0,0.1,0,0.02,90,26,LOW
3893,US,US,10000,False,True,12,1,0,0.1,0,0.02,400,26,LOW
3894,US,US,10000,False,True,12,1,0,0.1,0,0.02,1200,26,LOW
3895,US,US,10000,False,True,12,1,0,0.1,0,0.08,90,46,MEDIUM
3896,US,US,10000,False,True,12,1,0,0.1,0,0.08,400,46,MEDIUM
3897,US,US,10000,False,True,12,1,0,0.1,0,0.08,1200,46,MEDIUM
3898,US,MX,10000,False,True,12,1,0,0.1,1,0.0,90,31,LOW
3899,US,MX,10000,False,True,12,1,0,0.1,1,0.0,400,21,LOW
3900,US,MX,10000,False,True,12,1,0,0.1,1,0.0,1200,21,LOW
3901,US,MX,10000,False,True,12,1,0,0.1,1,0.02,90,31,LOW
3902,US,MX,10000,False,True,12,1,0,0.1,1,0.02,400,31,LOW
3903,US,MX,10000,False,True,12,1,0,0.1,1,0.02,1200,31,LOW
3904,US,MX,10000,False,True,12,1,0,0.1,1,0.08,90,51,MEDIUM
3905,US,MX,10000,False,True,12,1,0,0.1,1,0.08,400,51,MEDIUM
3906,US,MX,10000,False,True,12,1,0,0.1,1,0.08,1200,51,MEDIUM
3907,US,MX,10000,False,True,12,1,0,0.1,2,0.0,90,36,LOW
3908,US,MX,10000,False,True,12,1,0,0.1,2,0.0,400,26,LOW
3909,US,MX,10000,False,True,12,1,0,0.1,2,0.0,1200,26,LOW
3910,US,MX,10000,False,True,12,1,0,0.1,2,0.02,90,36,LOW
3911,US,MX,10000,False,True,12,1,0,0.1,2,0.02,400,36,LOW
3912,US,MX,10000,False,True,12,1,0,0.1,2,0.02,1200,36,LOW
3913,US,MX,10000,False,True,12,1,0,0.1,2,0.08,90,56,MEDIUM
3914,US,MX,10000,False,True,12,1,0,0.1,2,0.08,400,56,MEDIUM
3915,US,MX,10000,False,True,12,1,0,0.1,2,0.08,1200,56,MEDIUM
3916,US,US,10000,False,True,12,1,0,0.4,0,0.0,90,44,MEDIUM
3917,US,US,10000,False,True,12,1,0,0.4,0,0.0,400,34,LOW
3918,US,US,10000,False,True,12,1,0,0.4,0,0.0,1200,34,LOW
3919,US,US,10000,False,True,12,1,0,0.4,0,0.02,90,44,MEDIUM
3920,US,US,10000,False,True,12,1,0,0.4,0,0.02,400,44,MEDIUM
3921,US,US,10000,False,True,12,1,0,0.4,0,0.02,1200,44,MEDIUM
3922,US,US,10000,False,True,12,1,0,0.4,0,0.08,90,64,MEDIUM
3923,US,US,10000,False,True,12,1,0,0.4,0,0.08,400,64,MEDIUM
3924,US,US,10000,False,True,12,1,0,0.4,0,0.08,1200,64,MEDIUM
3925,US,MX,10000,False,True,12,1,0,0.4,1,0.0,90,49,MEDIUM
3926,US,MX,10000,False,True,12,1,0,0.4,1,0.0,400,39,LOW
3927,US,MX,10000,False,True,12,1,0,0.4,1,0.0,1200,39,LOW
3928,US,MX,10000,False,True,12,1,0,0.4,1,0.02,90,49,MEDIUM
3929,US,MX,10000,False,True,12,1,0,0.4,1,0.02,400,49,MEDIUM
3930,US,MX,10000,False,True,12,1,0,0.4,1,0.02,1200,49,MEDIUM
3931,US,MX,10000,False,True,12,1,0,0.4,1,0.08,90,69,MEDIUM
3932,US,MX,10000,False,True,12,1,0,0.4,1,0.08,400,69,MEDIUM
3933,US,MX,10000,False,True,12,1,0,0.4,1,0.08,1200,69,MEDIUM
3934,US,MX,10000,False,True,12,1,0,0.4,2,0.0,90,54,MEDIUM
3935,US,MX,10000,False,True,12,1,0,0.4,2,0.0,400,44,MEDIUM
3936,US,MX,10000,False,True,12,1,0,0.4,2,0.0,1200,44,MEDIUM
3937,US,MX,10000,False,True,12,1,0,0.4,2,0.02,90,54,MEDIUM
3938,US,MX,10000,False,True,12,1,0,0.4,2,0.02,400,54,MEDIUM
3939,US,MX,10000,False,True,12,1,0,0.4,2,0.02,1200,54,MEDIUM
3940,US,MX,10000,False,True,12,1,0,0.4,2,0.08,90,74,HIGH
3941,US,MX,10000,False,True,12,1,0,0.4,2,0.08,400,74,HIGH
3942,US,MX,10000,False,True,12,1,0,0.4,2,0.08,1200,74,HIGH
3943,US,US,10000,False,True,12,1,0,0.8,0,0.0,90,68,MEDIUM
3944,US,US,10000,False,True,12,1,0,0.8,0,0.0,400,58,MEDIUM
3945,US,US,10000,False,True,12,1,0,0.8,0,0.0,1200,58,MEDIUM
3946,US,US,10000,False,True,12,1,0,0.8,0,0.02,90,68,MEDIUM
3947,US,US,10000,False,True,12,1,0,0.8,0,0.02,400,68,MEDIUM
3948,US,US,10000,False,True,12,1,0,0.8,0,0.02,1200,68,MEDIUM
3949,US,US,10000,False,True,12,1,0,0.8,0,0.08,90,88,HIGH
3950,US,US,10000,False,True,12,1,0,0.8,0,0.08,400,88,HIGH
3951,US,US,10000,False,True,12,1,0,0.8,0,0.08,1200,88,HIGH
3952,US,MX,10000,False,True,12,1,0,0.8,1,0.0,90,73,HIGH
3953,US,MX,10000,False,True,12,1,0,0.8,1,0.0,400,63,MEDIUM
3954,US,MX,10000,False,True,12,1,0,0.8,1,0.0,1200,63,MEDIUM
3955,US,MX,10000,False,True,12,1,0,0.8,1,0.02,90,73,HIGH
3956,US,MX,10000,False,True,12,1,0,0.8,1,0.02,400,73,HIGH
3957,US,MX,10000,False,True,12,1,0,0.8,1,0.02,1200,73,HIGH
3958,US,MX,10000,False,True,12,1,0,0.8,1,0.08,90,93,HIGH
3959,US,MX,10000,False,True,12,1,0,0.8,1,0.08,400,93,HIGH
3960,US,MX,10000,False,True,12,1,0,0.8,1,0.08,1200,93,HIGH
3961,US,MX,10000,False,True,12,1,0,0.8,2,0.0,90,78,HIGH
3962,US,MX,10000,False,True,12,1,0,0.8,2,0.0,400,68,MEDIUM
3963,US,MX,10000,False,True,12,1,0,0.8,2,0.0,1200,68,MEDIUM
3964,US,MX,10000,False,True,12,1,0,0.8,2,0.02,90,78,HIGH
3965,US,MX,10000,False,True,12,1,0,0.8,2,0.02,400,78,HIGH
3966,US,MX,10000,False,True,12,1,0,0.8,2,0.02,1200,78,HIGH
3967,US,MX,10000,False,True,12,1,0,0.8,2,0.08,90,98,HIGH
3968,US,MX,10000,False,True,12,1,0,0.8,2,0.08,400,98,HIGH
3969,US,MX,10000,False,True,12,1,0,0.8,2,0.08,1200,98,HIGH
3970,US,US,10000,False,True,12,1,1,0.1,0,0.0,90,31,LOW
3971,US,US,10000,False,True,12,1,1,0.1,0,0.0,400,21,LOW
3972,US,US,10000,False,True,12,1,1,0.1,0,0.0,1200,21,LOW
3973,US,US,10000,False,True,12,1,1,0.1,0,0.02,90,31,LOW
3974,US,US,10000,False,True,12,1,1,0.1,0,0.02,400,31,LOW
3975,US,US,10000,False,True,12,1,1,0.1,0,0.02,1200,31,LOW
3976,US,US,10000,False,True,12,1,1,0.1,0,0.08,90,51,MEDIUM
3977,US,US,10000,False,True,12,1,1,0.1,0,0.08,400,51,MEDIUM
3978,US,US,10000,False,True,12,1,1,0.1,0,0.08,1200,51,MEDIUM
3979,US,MX,10000,False,True,12,1,1,0.1,1,0.0,90,36,LOW
3980,US,MX,10000,False,True,12,1,1,0.1,1,0.0,400,26,LOW
3981,US,MX,10000,False,True,12,1,1,0.1,1,0.0,1200,26,LOW
3982,US,MX,10000,False,True,12,1,1,0.1,1,0.02,90,36,LOW
3983,US,MX,10000,False,True,12,1,1,0.1,1,0.02,400,36,LOW
3984,US,MX,10000,False,True,12,1,1,0.1,1,0.02,1200,36,LOW
3985,US,MX,10000,False,True,12,1,1,0.1,1,0.08,90,56,MEDIUM
3986,US,MX,10000,False,True,12,1,1,0.1,1,0.08,400,56,MEDIUM
3987,US,MX,10000,False,True,12,1,1,0.1,1,0.08,1200,56,MEDIUM
3988,US,MX,10000,False,True,12,1,1,0.1,2,0.0,90,41,MEDIUM
3989,US,MX,10000,False,True,12,1,1,0.1,2,0.0,400,31,LOW
3990,US,MX,10000,False,True,12,1,1,0.1,2,0.0,1200,31,LOW
3991,US,MX,10000,False,True,12,1,1,0.1,2,0.02,90,41,MEDIUM
3992,US,MX,10000,False,True,12,1,1,0.1,2,0.02,400,41,MEDIUM
3993,US,MX,10000,False,True,12,1,1,0.1,2,0.02,1200,41,MEDIUM
3994,US,MX,10000,False,True,12,1,1,0.1,2,0.08,90,61,MEDIUM
3995,US,MX,10000,False,True,12,1,1,0.1,2,0.08,400,61,MEDIUM
3996,US,MX,10000,False,True,12,1,1,0.1,2,0.08,1200,61,MEDIUM
3997,US,US,10000,False,True,12,1,1,0.4,0,0.0,90,49,MEDIUM
3998,US,US,10000,False,True,12,1,1,0.4,0,0.0,400,39,LOW
3999,US,US,10000,False,True,12,1,1,0.4,0,0.0,1200,39,LOW
4000,US,US,10000,False,True,12,1,1,0.4,0,0.02,90,49,MEDIUM
4001,US,US,10000,False,True,12,1,1,0.4,0,0.02,400,49,MEDIUM
4002,US,US,10000,False,True,12,1,1,0.4,0,0.02,1200,49,MEDIUM
4003,US,US,10000,False,True,12,1,1,0.4,0,0.08,90,69,MEDIUM
4004,US,US,10000,False,True,12,1,1,0.4,0,0.08,400,69,MEDIUM
4005,US,US,10000,False,True,12,1,1,0.4,0,0.08,1200,69,MEDIUM
4006,US,MX,10000,False,True,12,1,1,0.4,1,0.0,90,54,MEDIUM
4007,US,MX,10000,False,True,12,1,1,0.4,1,0.0,400,44,MEDIUM
4008,US,MX,10000,False,True,12,1,1,0.4,1,0.0,1200,44,MEDIUM
4009,US,MX,10000,False,True,12,1,1,0.4,1,0.02,90,54,MEDIUM
4010,US,MX,10000,False,True,12,1,1,0.4,1,0.02,400,54,MEDIUM
4011,US,MX,10000,False,True,12,1,1,0.4,1,0.02,1200,54,MEDIUM
4012,US,MX,10000,False,True,12,1,1,0.4,1,0.08,90,74,HIGH
4013,US,MX,10000,False,True,12,1,1,0.4,1,0.08,400,74,HIGH
4014,US,MX,10000,False,True,12,1,1,0.4,1,0.08,1200,74,HIGH
4015,US,MX,10000,False,True,12,1,1,0.4,2,0.0,90,59,MEDIUM
4016,US,MX,10000,False,True,12,1,1,0.4,2,0.0,400,49,MEDIUM
4017,US,MX,10000,False,True,12,1,1,0.4,2,0.0,1200,49,MEDIUM
4018,US,MX,10000,False,True,12,1,1,0.4,2,0.02,90,59,MEDIUM
4019,US,MX,10000,False,True,12,1,1,0.4,2,0.02,400,59,MEDIUM
4020,US,MX,10000,False,True,12,1,1,0.4,2,0.02,1200,59,MEDIUM
4021,US,MX,10000,False,True,12,1,1,0.4,2,0.08,90,79,HIGH
4022,US,MX,10000,False,True,12,1,1,0.4,2,0.08,400,79,HIGH
4023,US,MX,10000,False,True,12,1,1,0.4,2,0.08,1200,79,HIGH
4024,US,US,10000,False,True,12,1,1,0.8,0,0.0,90,73,HIGH
4025,US,US,10000,False,True,12,1,1,0.8,0,0.0,400,63,MEDIUM
4026,US,US,10000,False,True,12,1,1,0.8,0,0.0,1200,63,MEDIUM
4027,US,US,10000,False,True,12,1,1,0.8,0,0.02,90,73,HIGH
4028,US,US,10000,False,True,12,1,1,0.8,0,0.02,400,73,HIGH
4029,US,US,10000,False,True,12,1,1,0.8,0,0.02,1200,73,HIGH
4030,US,US,10000,False,True,12,1,1,0.8,0,0.08,90,93,HIGH
4031,US,US,10000,False,True,12,1,1,0.8,0,0.08,400,93,HIGH
4032,US,US,10000,False,True,12,1,1,0.8,0,0.08,1200,93,HIGH
4033,US,MX,10000,False,True,12,1,1,0.8,1,0.0,90,78,HIGH
4034,US,MX,10000,False,True,12,1,1,0.8,1,0.0,400,68,MEDIUM
4035,US,MX,10000,False,True,12,1,1,0.8,1,0.0,1200,68,MEDIUM
4036,US,MX,10000,False,True,12,1,1,0.8,1,0.02,90,78,HIGH
4037,US,MX,10000,False,True,12,1,1,0.8,1,0.02,400,78,HIGH
4038,US,MX,10000,False,True,12,1,1,0.8,1,0.02,1200,78,HIGH
4039,US,MX,10000,False,True,12,1,1,0.8,1,0.08,90,98,HIGH
4040,US,MX,10000,False,True,12,1,1,0.8,1,0.08,400,98,HIGH
4041,US,MX,10000,False,True,12,1,1,0.8,1,0.08,1200,98,HIGH
4042,US,MX,10000,False,True,12,1,1,0.8,2,0.0,90,83,HIGH
4043,US,MX,10000,False,True,12,1,1,0.8,2,0.0,400,73,HIGH
4044,US,MX,10000,False,True,12,1,1,0.8,2,0.0,1200,73,HIGH
4045,US,MX,10000,False,True,12,1,1,0.8,2,0.02,90,83,HIGH
4046,US,MX,10000,False,True,12,1,1,0.8,2,0.02,400,83,HIGH
4047,US,MX,10000,False,True,12,1,1,0.8,2,0.02,1200,83,HIGH
4048,US,MX,10000,False,True,12,1,1,0.8,2,0.08,90,100,HIGH
4049,US,MX,10000,False,True,12,1,1,0.8,2,0.08,400,100,HIGH
4050,US,MX,10000,False,True,12,1,1,0.8,2,0.08,1200,100,HIGH
4051,US,US,10000,False,True,12,1,3,0.1,0,0.0,90,41,MEDIUM
4052,US,US,10000,False,True,12,1,3,0.1,0,0.0,400,31,LOW
4053,US,US,10000,False,True,12,1,3,0.1,0,0.0,1200,31,LOW
4054,US,US,10000,False,True,12,1,3,0.1,0,0.02,90,41,MEDIUM
4055,US,US,10000,False,True,12,1,3,0.1,0,0.02,400,41,MEDIUM
4056,US,US,10000,False,True,12,1,3,0.1,0,0.02,1200,41,MEDIUM
4057,US,US,10000,False,True,12,1,3,0.1,0,0.08,90,61,MEDIUM
4058,US,US,10000,False,True,12,1,3,0.1,0,0.08,400,61,MEDIUM
4059,US,US,10000,False,True,12,1,3,0.1,0,0.08,1200,61,MEDIUM
4060,US,MX,10000,False,True,12,1,3,0.1,1,0.0,90,46,MEDIUM
4061,US,MX,10000,False,True,12,1,3,0.1,1,0.0,400,36,LOW
4062,US,MX,10000,False,True,12,1,3,0.1,1,0.0,1200,36,LOW
4063,US,MX,10000,False,True,12,1,3,0.1,1,0.02,90,46,MEDIUM
4064,US,MX,10000,False,True,12,1,3,0.1,1,0.02,400,46,MEDIUM
4065,US,MX,10000,False,True,12,1,3,0.1,1,0.02,1200,46,MEDIUM
4066,US,MX,10000,False,True,12,1,3,0.1,1,0.08,90,66,MEDIUM
4067,US,MX,10000,False,True,12,1,3,0.1,1,0.08,400,66,MEDIUM
4068,US,MX,10000,False,True,12,1,3,0.1,1,0.08,1200,66,MEDIUM
4069,US,MX,10000,False,True,12,1,3,0.1,2,0.0,90,51,MEDIUM
4070,US,MX,10000,False,True,12,1,3,0.1,2,0.0,400,41,MEDIUM
4071,US,MX,10000,False,True,12,1,3,0.1,2,0.0,1200,41,MEDIUM
4072,US,MX,10000,False,True,12,1,3,0.1,2,0.02,90,51,MEDIUM
4073,US,MX,10000,False,True,12,1,3,0.1,2,0.02,400,51,MEDIUM
4074,US,MX,10000,False,True,12,1,3,0.1,2,0.02,1200,51,MEDIUM
4075,US,MX,10000,False,True,12,1,3,0.1,2,0.08,90,71,HIGH
4076,US,MX,10000,False,True,12,1,3,0.1,2,0.08,400,71,HIGH
4077,US,MX,10000,False,True,12,1,3,0.1,2,0.08,1200,71,HIGH
4078,US,US,10000,False,True,12,1,3,0.4,0,0.0,90,59,MEDIUM
4079,US,US,10000,False,True,12,1,3,0.4,0,0.0,400,49,MEDIUM
4080,US,US,10000,False,True,12,1,3,0.4,0,0.0,1200,49,MEDIUM
4081,US,US,10000,False,True,12,1,3,0.4,0,0.02,90,59,MEDIUM
4082,US,US,10000,False,True,12,1,3,0.4,0,0.02,400,59,MEDIUM
4083,US,US,10000,False,True,12,1,3,0.4,0,0.02,1200,59,MEDIUM
4084,US,US,10000,False,True,12,1,3,0.4,0,0.08,90,79,HIGH
4085,US,US,10000,False,True,12,1,3,0.4,0,0.08,400,79,HIGH
4086,US,US,10000,False,True,12,1,3,0.4,0,0.08,1200,79,HIGH
4087,US,MX,10000,False,True,12,1,3,0.4,1,0.0,90,64,MEDIUM
4088,US,MX,10000,False,True,12,1,3,0.4,1,0.0,400,54,MEDIUM
4089,US,MX,10000,False,True,12,1,3,0.4,1,0.0,1200,54,MEDIUM
4090,US,MX,10000,False,True,12,1,3,0.4,1,0.02,90,64,MEDIUM
4091,US,MX,10000,False,True,12,1,3,0.4,1,0.02,400,64,MEDIUM
4092,US,MX,10000,False,True,12,1,3,0.4,1,0.02,1200,64,MEDIUM
4093,US,MX,10000,False,True,12,1,3,0.4,1,0.08,90,84,HIGH
4094,US,MX,10000,False,True,12,1,3,0.4,1,0.08,400,84,HIGH
4095,US,MX,10000,False,True,12,1,3,0.4,1,0.08,1200,84,HIGH
4096,US,MX,10000,False,True,12,1,3,0.4,2,0.0,90,69,MEDIUM
4097,US,MX,10000,False,True,12,1,3,0.4,2,0.0,400,59,MEDIUM
4098,US,MX,10000,False,True,12,1,3,0.4,2,0.0,1200,59,MEDIUM
4099,US,MX,10000,False,True,12,1,3,0.4,2,0.02,90,69,MEDIUM
4100,US,MX,10000,False,True,12,1,3,0.4,2,0.02,400,69,MEDIUM
4101,US,MX,10000,False,True,12,1,3,0.4,2,0.02,1200,69,MEDIUM
4102,US,MX,10000,False,True,12,1,3,0.4,2,0.08,90,89,HIGH
4103,US,MX,10000,False,True,12,1,3,0.4,2,0.08,400,89,HIGH
4104,US,MX,10000,False,True,12,1,3,0.4,2,0.08,1200,89,HIGH
4105,US,US,10000,False,True,12,1,3,0.8,0,0.0,90,83,HIGH
4106,US,US,10000,False,True,12,1,3,0.8,0,0.0,400,73,HIGH
4107,US,US,10000,False,True,12,1,3,0.8,0,0.0,1200,73,HIGH
4108,US,US,10000,False,True,12,1,3,0.8,0,0.02,90,83,HIGH
4109,US,US,10000,False,True,12,1,3,0.8,0,0.02,400,83,HIGH
4110,US,US,10000,False,True,12,1,3,0.8,0,0.02,1200,83,HIGH
4111,US,US,10000,False,True,12,1,3,0.8,0,0.08,90,100,HIGH
4112,US,US,10000,False,True,12,1,3,0.8,0,0.08,400,100,HIGH
4113,US,US,10000,False,True,12,1,3,0.8,0,0.08,1200,100,HIGH
4114,US,MX,10000,False,True,12,1,3,0.8,1,0.0,90,88,HIGH
4115,US,MX,10000,False,True,12,1,3,0.8,1,0.0,400,78,HIGH
4116,US,MX,10000,False,True,12,1,3,0.8,1,0.0,1200,78,HIGH
4117,US,MX,10000,False,True,12,1,3,0.8,1,0.02,90,88,HIGH
4118,US,MX,10000,False,True,12,1,3,0.8,1,0.02,400,88,HIGH
4119,US,MX,10000,False,True,12,1,3,0.8,1,0.02,1200,88,HIGH
4120,US,MX,10000,False,True,12,1,3,0.8,1,0.08,90,100,HIGH
4121,US,MX,10000,False,True,12,1,3,0.8,1,0.08,400,100,HIGH
4122,US,MX,10000,False,True,12,1,3,0.8,1,0.08,1200,100,HIGH
4123,US,MX,10000,False,True,12,1,3,0.8,2,0.0,90,93,HIGH
4124,US,MX,10000,False,True,12,1,3,0.8,2,0.0,400,83,HIGH
4125,US,MX,10000,False,True,12,1,3,0.8,2,0.0,1200,83,HIGH
4126,US,MX,10000,False,True,12,1,3,0.8,2,0.02,90,93,HIGH
4127,US,MX,10000,False,True,12,1,3,0.8,2,0.02,400,93,HIGH
4128,US,MX,10000,False,True,12,1,3,0.8,2,0.02,1200,93,HIGH
4129,US,MX,10000,False,True,12,1,3,0.8,2,0.08,90,100,HIGH
4130,US,MX,10000,False,True,12,1,3,0.8,2,0.08,400,100,HIGH
4131,US,MX,10000,False,True,12,1,3,0.8,2,0.08,1200,100,HIGH
4132,US,US,10000,False,True,12,3,0,0.1,0,0.0,90,46,MEDIUM
4133,US,US,10000,False,True,12,3,0,0.1,0,0.0,400,36,LOW
4134,US,US,10000,False,True,12,3,0,0.1,0,0.0,1200,36,LOW
4135,US,US,10000,False,True,12,3,0,0.1,0,0.02,90,46,MEDIUM
4136,US,US,10000,False,True,12,3,0,0.1,0,0.02,400,46,MEDIUM
4137,US,US,10000,False,True,12,3,0,0.1,0,0.02,1200,46,MEDIUM
4138,US,US,10000,False,True,12,3,0,0.1,0,0.08,90,66,MEDIUM
4139,US,US,10000,False,True,12,3,0,0.1,0,0.08,400,66,MEDIUM
4140,US,US,10000,False,True,12,3,0,0.1,0,0.08,1200,66,MEDIUM
4141,US,MX,10000,False,True,12,3,0,0.1,1,0.0,90,51,MEDIUM
4142,US,MX,10000,False,True,12,3,0,0.1,1,0.0,400,41,MEDIUM
4143,US,MX,10000,False,True,12,3,0,0.1,1,0.0,1200,41,MEDIUM
4144,US,MX,10000,False,True,12,3,0,0.1,1,0.02,90,51,MEDIUM
4145,US,MX,10000,False,True,12,3,0,0.1,1,0.02,400,51,MEDIUM
4146,US,MX,10000,False,True,12,3,0,0.1,1,0.02,1200,51,MEDIUM
4147,US,MX,10000,False,True,12,3,0,0.1,1,0.08,90,71,HIGH
4148,US,MX,10000,False,True,12,3,0,0.1,1,0.08,400,71,HIGH
4149,US,MX,10000,False,True,12,3,0,0.1,1,0.08,1200,71,HIGH
4150,US,MX,10000,False,True,12,3,0,0.1,2,0.0,90,56,MEDIUM
4151,US,MX,10000,False,True,12,3,0,0.1,2,0.0,400,46,MEDIUM
4152,US,MX,10000,False,True,12,3,0,0.1,2,0.0,1200,46,MEDIUM
4153,US,MX,10000,False,True,12,3,0,0.1,2,0.02,90,56,MEDIUM
4154,US,MX,10000,False,True,12,3,0,0.1,2,0.02,400,56,MEDIUM
4155,US,MX,10000,False,True,12,3,0,0.1,2,0.02,1200,56,MEDIUM
4156,US,MX,10000,False,True,12,3,0,0.1,2,0.08,90,76,HIGH
4157,US,MX,10000,False,True,12,3,0,0.1,2,0.08,400,76,HIGH
4158,US,MX,10000,False,True,12,3,0,0.1,2,0.08,1200,76,HIGH
4159,US,US,10000,False,True,12,3,0,0.4,0,0.0,90,64,MEDIUM
4160,US,US,10000,False,True,12,3,0,0.4,0,0.0,400,54,MEDIUM
4161,US,US,10000,False,True,12,3,0,0.4,0,0.0,1200,54,MEDIUM
4162,US,US,10000,False,True,12,3,0,0.4,0,0.02,90,64,MEDIUM
4163,US,US,10000,False,True,12,3,0,0.4,0,0.02,400,64,MEDIUM
4164,US,US,10000,False,True,12,3,0,0.4,0,0.02,1200,64,MEDIUM
4165,US,US,10000,False,True,12,3,0,0.4,0,0.08,90,84,HIGH
4166,US,US,10000,False,True,12,3,0,0.4,0,0.08,400,84,HIGH
4167,US,US,10000,False,True,12,3,0,0.4,0,0.08,1200,84,HIGH
4168,US,MX,10000,False,True,12,3,0,0.4,1,0.0,90,69,MEDIUM
4169,US,MX,10000,False,True,12,3,0,0.4,1,0.0,400,59,MEDIUM
4170,US,MX,10000,False,True,12,3,0,0.4,1,0.0,1200,59,MEDIUM
4171,US,MX,10000,False,True,12,3,0,0.4,1,0.02,90,69,MEDIUM
4172,US,MX,10000,False,True,12,3,0,0.4,1,0.02,400,69,MEDIUM
4173,US,MX,10000,False,True,12,3,0,0.4,1,0.02,1200,69,MEDIUM
4174,US,MX,10000,False,True,12,3,0,0.4,1,0.08,90,89,HIGH
4175,US,MX,10000,False,True,12,3,0,0.4,1,0.08,400,89,HIGH
4176,US,MX,10000,False,True,12,3,0,0.4,1,0.08,1200,89,HIGH
4177,US,MX,10000,False,True,12,3,0,0.4,2,0.0,90,74,HIGH
4178,US,MX,10000,False,True,12,3,0,0.4,2,0.0,400,64,MEDIUM
